,Path,Style
25816,Realism/gustave-courbet_juliette-courbet-1844.jpg,21
25817,Romanticism/rudolf-von-alt_the-iron-foundry-in-kitschelt-skodagasse-in-vienna-1894.jpg,23
25818,Abstract_Expressionism/sam-gilliam_manet-i-1999.jpg,0
25819,Naive_Art_Primitivism/fernando-botero_the-great-feast.jpg,15
25820,Romanticism/ivan-aivazovsky_vesuvius.jpg,23
25821,Impressionism/camille-pissarro_road-in-port-maryl-1872.jpg,12
25822,Expressionism/amedeo-modigliani_caryatid-3.jpg,9
25823,Art_Nouveau_Modern/nicholas-roerich_sketch-of-costumes-for-snow-maiden-7.jpg,3
25824,Post_Impressionism/paul-cezanne_large-pine.jpg,20
25825,Naive_Art_Primitivism/fernand-leger_dancer-the-dog-the-dog-on-the-ball-study-for-the-grande-parade-1952.jpg,15
25826,Minimalism/jiro-yoshihara_untitled.jpg,14
25827,Post_Impressionism/pierre-bonnard_view-from-the-artist-s-studio-le-cannet-1945.jpg,20
25828,Realism/vincent-van-gogh_fisherman-with-basket-on-his-back-1882(1).jpg,21
25829,Impressionism/mary-cassatt_mrs-gardner-cassatt-in-black-1880.jpg,12
25830,Expressionism/helene-schjerfbeck_katkelma-1905.jpg,9
25831,Post_Impressionism/vincent-van-gogh_still-life-with-apples-1887.jpg,20
25832,Impressionism/camille-pissarro_lower-norwood-1871.jpg,12
25833,Rococo/giovanni-battista-tiepolo_maecenas-presenting-the-liberal-arts-to-emperor-augustus-1743.jpg,22
25834,Mannerism_Late_Renaissance/tintoretto_the-worship-of-the-golden-calf.jpg,13
25835,Rococo/maurice-quentin-de-la-tour_jean-monnet.jpg,22
25836,Art_Nouveau_Modern/raphael-kirchner_nude-drawings-4.jpg,3
25837,Post_Impressionism/paul-cezanne_rose-bush.jpg,20
25838,Baroque/alexey-zubov_the-bringing-of-the-swedish-ships-to-st-petersburg-after-the-victory-in-the-battle-of-gangut.jpg,4
25839,Minimalism/ronnie-landfield_red-night-1973.jpg,7
25840,Expressionism/arturo-souto_artist-and-model-1950.jpg,9
25841,Symbolism/mikhail-nesterov_by-volga-1905.jpg,24
25842,Impressionism/joaquã­n-sorolla_the-elche-palm-grove-1918.jpg,12
25843,Post_Impressionism/gustave-loiseau_the-church-of-st-gervais-1920.jpg,20
25844,Post_Impressionism/vincent-van-gogh_sunny-lawn-in-a-public-park-1888.jpg,20
25845,Mannerism_Late_Renaissance/agnolo-bronzino_portrait-of-guidubaldo-della-rovere-1532.jpg,13
25846,Minimalism/tony-smith_die-1968.jpg,14
25847,Cubism/pablo-picasso_spanish-still-life-1912.jpg,7
25848,Expressionism/martiros-saryan_my-family-1929.jpg,9
25849,Realism/isaac-levitan_fountain-1886.jpg,21
25850,Romanticism/francisco-goya_the-fair-at-madrid-1779.jpg,23
25851,Cubism/georges-braque_viaduct-at-l-estaque-1908.jpg,7
25852,Expressionism/max-pechstein_rauchender-schweizer-1923.jpg,9
25853,Impressionism/alfred-sisley_ferry-to-the-ile-de-la-loge-flood-1872.jpg,12
25854,Romanticism/karl-bryullov_portrait-of-the-secretary-of-state-piotr-kikin-1822.jpg,23
25855,Impressionism/claude-monet_the-train.jpg,12
25856,Expressionism/kathe-kollwitz_germany-s-children-starve-1924.jpg,9
25857,Baroque/rembrandt_a-man-with-a-large-beard-and-a-low-fur-cap-1631.jpg,4
25858,Impressionism/nikolay-bogdanov-belsky_to-school.jpg,12
25859,Symbolism/ferdinand-hodler_lake-thun-from-the-path-to-the-plate-schynigen-1906.jpg,24
25860,Contemporary_Realism/neil-welliver_cascade.jpg,6
25861,Minimalism/patrick-heron_horizontal-stripe-painting-november-1957-january-1958-1958.jpg,7
25862,Rococo/george-morland_a-halt-of-a-soldier-and-his-family-1795.jpg,22
25863,Fauvism/auguste-herbin_pond-and-small-house-1908.jpg,10
25864,Abstract_Expressionism/howard-mehring_untitled-1960(1).jpg,0
25865,Realism/henri-fantin-latour_a-studio-in-the-batignolles-homage-to-manet-1870.jpg,21
25866,Realism/boris-kustodiev_lying-nude-1915.jpg,21
25867,Impressionism/arkhip-kuindzhi_red-sunset-2.jpg,12
25868,Baroque/rembrandt_portrait-of-oopjen-coppit-1634.jpg,4
25869,Cubism/pablo-picasso_pedestal-1914.jpg,25
25870,Abstract_Expressionism/manabu-mabe_untitled-1.jpg,0
25871,Expressionism/paul-klee_the-signatories-to-the-window-the-artist-at-the-window-1909(1).jpg,9
25872,Romanticism/ivan-aivazovsky_russian-and-french-frigates-1858.jpg,23
25873,Expressionism/anita-malfatti_a-ventania-1917.jpg,9
25874,Minimalism/sam-francis_toward-disappearance-iii-1958.jpg,7
25875,Romanticism/gustave-dore_sordello-and-virgil.jpg,23
25876,Romanticism/gustave-courbet_the-cellist-self-portrait-1847.jpg,23
25877,Realism/ion-andreescu_beech-forest.jpg,21
25878,Post_Impressionism/vincent-van-gogh_skull.jpg,20
25879,Expressionism/martiros-saryan_october-in-yerevan-1961.jpg,9
25880,Post_Impressionism/vincent-van-gogh_barn-owl-viewed-from-the-front-1887(1).jpg,20
25881,Northern_Renaissance/gerard-david_virgin-and-child-with-four-angels.jpg,17
25882,Minimalism/paul-reed_draa-1988.jpg,7
25883,Realism/john-singer-sargent_seated-model-with-drapery.jpg,21
25884,Naive_Art_Primitivism/maurice-prendergast_the-donkey-driver.jpg,15
25885,Expressionism/max-pechstein_a-yellow-house.jpg,9
25886,Realism/nikolai-ge_christ-and-the-disciples-going-out-into-the-garden-of-gethsemane-after-the-last-supper.jpg,21
25887,Realism/thomas-eakins_standing-female-nude-1908.jpg,21
25888,Realism/ilya-repin_sketch-for-the-painting-ceremonial-meeting-of-the-state-council-on-may-7-1901-1903.jpg,21
25889,Realism/peder-severin-kroyer_the-artist-s-house-1893.jpg,21
25890,Post_Impressionism/albert-marquet_le-havre-1911.jpg,20
25891,Northern_Renaissance/hans-memling_the-last-judgment-triptych-right-wing-casting-the-damned-into-hell-1470.jpg,17
25892,Minimalism/frank-stella_polar-co-ordinates-variant-iiia-1980.jpg,7
25893,Pointillism/georges-ribemont-dessaignes_paysage-du-midi-1905.jpg,18
25894,Fauvism/louis-valtat_young-girls-playing-with-a-lion-cub.jpg,10
25895,Minimalism/edward-corbett_washington-d-c-december-1964-10-i-1964.jpg,7
25896,Expressionism/lucian-freud_annabel.jpg,9
25897,High_Renaissance/andrea-mantegna_the-court-of-mantua.jpg,11
25898,Impressionism/max-liebermann_self-portrait-1922.jpg,12
25899,Symbolism/konstantin-somov_the-road-to-sekerin.jpg,24
25900,Symbolism/odilon-redon_bouquet-of-flowers-in-a-blue-vase-2.jpg,24
25901,Baroque/rembrandt_the-holy-family-1632.jpg,4
25902,Romanticism/thomas-moran_haunted-house-1858.jpg,23
25903,Impressionism/claude-monet_houses-at-falaise-in-the-fog.jpg,12
25904,Impressionism/eugene-boudin_shore-at-low-tide-rainy-weather-near-trouville-1895.jpg,12
25905,Pointillism/henri-edmond-cross_antibes-afternoon.jpg,18
25906,Impressionism/childe-hassam_amagansett-long-island.jpg,12
25907,Impressionism/gustave-caillebotte_yerres-path-through-the-woods-in-the-park.jpg,12
25908,Art_Nouveau_Modern/theodor-severin-kittelsen_mor-mor-det-gjoer-saa-vondt-aa-loepe-1894.jpg,3
25909,Realism/adolf-hitler_shelter-in-fournes.jpg,21
25910,Art_Nouveau_Modern/ferdinand-hodler_swearing-to-the-front.jpg,3
25911,Romanticism/adolphe-joseph-thomas-monticelli_gallant-party.jpg,23
25912,Abstract_Expressionism/sam-francis_very-first-stone-1968.jpg,0
25913,Impressionism/kimon-loghi_the-carnations.jpg,12
25914,Rococo/allan-ramsay_lady-susan-fox-strangways-1761.jpg,22
25915,Impressionism/pierre-auguste-renoir_gladiolas-in-a-vase-1875.jpg,12
25916,Realism/william-adolphe-bouguereau_a-moment-of-rest-1900.jpg,21
25917,Art_Nouveau_Modern/zinaida-serebriakova_girls-sylphides-ballet-chopiniana-1924.jpg,3
25918,Minimalism/jim-lambie_tape-floor.jpg,14
25919,Romanticism/dante-gabriel-rossetti_portrait-of-elizabeth-siddal-1854.jpg,23
25920,Realism/valentin-serov_herd.jpg,21
25921,Romanticism/francisco-goya_she-is-well-pulled-down-1799.jpg,23
25922,Baroque/jusepe-de-ribera_communion-of-the-apostles-1651.jpg,4
25923,Impressionism/ilya-mashkov_village-mikhailovskaya-1933.jpg,12
25924,Expressionism/salvador-dali_portrait-of-a-girl-in-a-landscape.jpg,9
25925,Minimalism/jean-degottex_bris-signe.jpg,14
25926,Romanticism/william-holman-hunt_fairlight-downs-sunlight-on-the-sea.jpg,23
25927,Romanticism/alfred-stevens_lady-at-a-window-feeding-birds.jpg,23
25928,Abstract_Expressionism/friedel-dzubas_kay-s-travel-1959.jpg,0
25929,Art_Nouveau_Modern/raphael-kirchner_fanny-brice-1916-1.jpg,3
25930,Art_Nouveau_Modern/raphael-kirchner_marcelle-earle-2.jpg,3
25931,Romanticism/alexander-shilov_shepherd-1975.jpg,23
25932,Rococo/francois-boucher_rinaldo-and-armida-1734.jpg,22
25933,Naive_Art_Primitivism/salvador-dali_fishermen-in-cadaques.jpg,15
25934,Impressionism/john-henry-twachtman_view-from-the-holley-house-1.jpg,12
25935,Cubism/amadeo-de-souza-cardoso_portrait-of-man-1913.jpg,7
25936,Abstract_Expressionism/franz-kline_blueberry-eyes-1960.jpg,0
25937,Symbolism/mikalojus-ciurlionis_finale-sonata-of-the-sun-1907.jpg,24
25938,Realism/william-merritt-chase_still-life-fruit.jpg,21
25939,Romanticism/gustave-dore_don-quixote-112.jpg,23
25940,Abstract_Expressionism/louise-nevelson_atmoshere-and-environment-xii-1970.jpg,0
25941,Art_Nouveau_Modern/sergey-solomko_meeting-3.jpg,3
25942,Post_Impressionism/pablo-picasso_child-with-dove-1901.jpg,20
25943,Baroque/jacob-jordaens_love-of-cupid-and-psyche-1652.jpg,4
25944,Rococo/giovanni-battista-tiepolo_annunciation-1725.jpg,22
25945,Realism/pyotr-konchalovsky_birch-trees-by-the-fence-1938.jpg,21
25946,Early_Renaissance/carlo-crivelli_saint-james-1473.jpg,8
25947,Abstract_Expressionism/arshile-gorky_how-my-mother-s-embroidered-apron-unfolds-in-my-life.jpg,0
25948,Symbolism/nicholas-roerich_tibet-1933-3.jpg,24
25949,Baroque/judith-leyster_laughing-children-with-a-cat-1629.jpg,4
25950,Rococo/thomas-gainsborough_the-hon-frances-duncombe.jpg,22
25951,Mannerism_Late_Renaissance/jacopo-pontormo_christ-the-judge-with-the-creation-of-eve.jpg,13
25952,Baroque/peter-paul-rubens_st-gregory-the-great-with-saints.jpg,4
25953,Rococo/francois-boucher_madame-bergeret-1766.jpg,22
25954,Realism/john-singer-sargent_mrs-abbott-lawrence-rotch-1903.jpg,21
25955,Impressionism/joaquã­n-sorolla_sea-and-rocks-in-san-esteban-asturias-1903.jpg,12
25956,Impressionism/pierre-auguste-renoir_girl-with-a-dog.jpg,12
25957,Romanticism/theodore-chasseriau_macbeth-suivi-de-banco-rencontre-les-trois-sorci-res-sur-la-lande-1855.jpg,23
25958,Post_Impressionism/paul-gauguin_three-tahitian-women-against-a-yellow-background-1899-oil-on-canvas-1899.jpg,20
25959,Baroque/canaletto_grand-canal-from-santa-maria-della-carita-to-the-bacino-di-san-marco.jpg,4
25960,Art_Nouveau_Modern/raphael-kirchner_to-the-right-and-freedom.jpg,3
25961,Romanticism/william-turner_san-giorgio-maggiore-in-the-morning.jpg,23
25962,Realism/thomas-eakins_female-nude-figure-study-for-arcadia.jpg,21
25963,Impressionism/auguste-rodin_the-sinner.jpg,12
25964,Expressionism/pablo-picasso_woman-with-hat-1943.jpg,9
25965,Pop_Art/robert-silvers_george-washington.jpg,19
25966,Post_Impressionism/paul-gauguin_kneeling-cow-1888.jpg,20
25967,Impressionism/claude-monet_the-garden.jpg,12
25968,Romanticism/jan-matejko_casimir-the-restorer.jpg,23
25969,Post_Impressionism/david-burliuk_boats.jpg,20
25970,Realism/john-singer-sargent_the-countess-of-lathom-1904.jpg,21
25971,Realism/boris-kustodiev_portrait-of-a-governor-general-of-finland-n-i-bobrikov-1903.jpg,21
25972,Symbolism/mstislav-dobuzhinsky_a-street-in-bruges.jpg,24
25973,Pop_Art/evelyne-axell_le-pinceau-de-la-gorgone.jpg,19
25974,Post_Impressionism/ilya-mashkov_urban-winter-landscape-1914.jpg,20
25975,Expressionism/pierre-alechinsky_stars-and-disasters-astres-et-d-sastres.jpg,9
25976,Minimalism/clyfford-still_ph-1033-1976.jpg,7
25977,Romanticism/alphonse-mucha_the-abolition-of-serfdom-in-russia-1914.jpg,23
25978,Post_Impressionism/gustave-loiseau_port-joie-1901.jpg,20
25979,Impressionism/pierre-auguste-renoir_the-little-reader-little-girl-in-blue.jpg,12
25980,Post_Impressionism/paul-cezanne_bather-1887.jpg,20
25981,Impressionism/john-henry-twachtman_trees-in-a-nursery.jpg,12
25982,Impressionism/george-luks_fisherman-cape-elizabeth-maine-1922.jpg,12
25983,Cubism/willi-baumeister_three-stepped-figures-1920.jpg,7
25984,Naive_Art_Primitivism/marc-chagall_disputation-of-pliushkin-and-mavra.jpg,15
25985,Art_Nouveau_Modern/leon-bakst_le-sultan-vindicatif-1922.jpg,3
25986,Minimalism/ronnie-landfield_series-painting-5-1966.jpg,7
25987,Northern_Renaissance/hieronymus-bosch_the-temptation-of-st-anthony-1516-1.jpg,17
25988,Baroque/guido-reni_massacre-of-the-innocents-1611.jpg,4
25989,Impressionism/camille-pissarro_the-house-in-the-forest-1872.jpg,12
25990,Art_Nouveau_Modern/ivan-bilibin_poster-of-russian-ballet-1930.jpg,3
25991,Symbolism/mikhail-nesterov_thinker-portrait-of-philisopher-ivan-ilyin-1921.jpg,24
25992,Realism/vasily-vereshchagin_afghan-1868.jpg,21
25993,Minimalism/mark-rothko_no-7-dark-over-light-1954.jpg,7
25994,Northern_Renaissance/albrecht-durer_holy-family.jpg,17
25995,Realism/ivan-shishkin_the-field-of-wheat-1878.jpg,21
25996,Symbolism/kuzma-petrov-vodkin_head-of-the-boy-uzbek-1921.jpg,24
25997,Minimalism/jack-youngerman_greengage-1962.jpg,7
25998,Ukiyo_e/keisai-eisen_decoration-of-three-treasures-and-a-mask-of-otafuku-1823.jpg,26
25999,Baroque/annibale-carracci_self-portrait.jpg,4
26000,Minimalism/john-mclaughlin_untitled-blue-vertical-lines-1963.jpg,14
26001,Impressionism/willard-metcalf_a-family-of-birches.jpg,12
26002,Symbolism/kuzma-petrov-vodkin_in-shuvalovo-1926.jpg,24
26003,Cubism/vladimir-tatlin_portrait-of-the-artist.jpg,7
26004,Minimalism/brice-marden_for-pearl-1970(1).jpg,7
26005,Romanticism/fyodor-bronnikov_lover-of-painting.jpg,23
26006,Romanticism/ivan-aivazovsky_tempest-1850.jpg,23
26007,Baroque/adriaen-van-de-velde_cattle-and-goats-in-a-meadow-1658.jpg,4
26008,Realism/isaac-levitan_in-the-vicinity-of-bordiguera-in-the-north-of-italy-1890.jpg,21
26009,Post_Impressionism/henri-matisse_seated-odalisque-1922.jpg,20
26010,Realism/valentin-serov_portrait-of-mikhail-abramovich-morozov-detail-1902.jpg,21
26011,Expressionism/georges-braque_night-1951.jpg,9
26012,Post_Impressionism/constantine-maleas_landscape.jpg,20
26013,Realism/john-lewis-krimmel_wordly-folk-questioning-chimney-sweeps-and-their-master-before-christ-church-in-philadelphia-1813.jpg,21
26014,Impressionism/arkhip-kuindzhi_winter-spots-of-light-on-cottage-roof.jpg,12
26015,Contemporary_realism/john-french-sloan_colored-girl-with-gold-and-silver.jpg,6
26016,Abstract_Expressionism/victor-pasmore_appollo-1-ascending-development-1969.jpg,0
26017,Pop_Art/andy-warhol_untitled-superman-collage-15-1960.jpg,19
26018,Rococo/joshua-reynolds_portrait-of-charles-turner-sir-william-lowther-joseph-leeson-and-monsieur-huet.jpg,22
26019,Pop_Art/andy-warhol_vesuvius.jpg,19
26020,Northern_Renaissance/gerard-david_the-adoration-of-the-magi.jpg,17
26021,Expressionism/amedeo-modigliani_a-blond-wearing-earrings.jpg,9
26022,Romanticism/ivan-aivazovsky_the-capture-of-turkish-nave-on-black-sea-1877.jpg,23
26023,Northern_Renaissance/dirk-bouts_st-hippolytus-triptych-1475.jpg,17
26024,Realism/wilhelm-leibl_in-der-bauernstube-1890.jpg,21
26025,Realism/valentin-serov_portrait-of-mara-oliv-1895.jpg,21
26026,Symbolism/harry-clarke_the-year-s-at-the-spring-1920-4.jpg,24
26027,Expressionism/ligia-macovei_thinking.jpg,9
26028,Impressionism/camille-pissarro_the-pont-boieldieu-rouen-sunset-1896.jpg,12
26029,Romanticism/edward-burne-jones_the-fall-of-lucifer-1894.jpg,23
26030,Ukiyo_e/katsushika-hokusai_hotei.jpg,26
26031,Romanticism/karl-bryullov_portrait-of-archbishop-giuseppe-capecalatro-1835(1).jpg,23
26032,Expressionism/henri-matisse_the-red-table-1939.jpg,9
26033,Post_Impressionism/paul-gauguin_tahitian-woman-1894.jpg,20
26034,Realism/vincent-van-gogh_funeral-in-the-snow-near-the-old-tower-1883(1).jpg,21
26035,Pop_Art/robert-indiana_the-american-dream-i-1961.jpg,19
26036,Abstract_Expressionism/endre-balint_smoking-1969.jpg,0
26037,Minimalism/dan-christensen_crux-1969.jpg,7
26038,Naive_Art_Primitivism/david-burliuk_saint-anthony-near-the-cave-1949(1).jpg,15
26039,Impressionism/claude-monet_the-seine-seen-from-the-heights-chantemesle.jpg,12
26040,Art_Nouveau_Modern/nicholas-roerich_devassari-abuntu-turns-into-stone-1906.jpg,3
26041,Realism/basuki-abdullah_flamboyant-in-the-village.jpg,21
26042,Mannerism_Late_Renaissance/jacopo-pontormo_madonna-and-child.jpg,13
26043,Baroque/peter-paul-rubens_the-three-graces-1623.jpg,4
26044,Northern_Renaissance/martin-schongauer_a-foolish-virgin.jpg,17
26045,Impressionism/henri-de-toulouse-lautrec_prick-and-woodman-1882.jpg,12
26046,Impressionism/edgar-degas_pink-dancer.jpg,12
26047,Early_Renaissance/benozzo-gozzoli_death-and-ascention-of-st-francis.jpg,8
26048,Impressionism/pierre-auguste-renoir_woman-wearing-a-rose-andree-1919.jpg,12
26049,Realism/edouard-manet_portrait-of-clemenceau-at-the-tribune-1880.jpg,21
26050,Art_Nouveau_Modern/raphael-kirchner_boys-and-girls-at-sea.jpg,3
26051,Rococo/pietro-longhi_a-visit-to-a-lord.jpg,22
26052,Realism/gustave-courbet_landscape-with-stag.jpg,21
26053,Romanticism/gustave-dore_jacob-wrestling-with-the-angel-1866.jpg,23
26054,Expressionism/marcel-janco_urmuz-1923.jpg,9
26055,Northern_Renaissance/hieronymus-bosch_figure-in-a-beehive-and-a-monsterb-a-cursory-sketch-of-two-women.jpg,17
26056,Symbolism/gustave-moreau_apollo-vanquishing-the-serpent-python.jpg,24
26057,Early_Renaissance/carlo-crivelli_madonna-and-child-enthroned-with-donor.jpg,8
26058,Expressionism/nicolae-tonitza_mourner.jpg,9
26059,Post_Impressionism/pierre-daura_breton-house-and-church-1964.jpg,20
26060,Post_Impressionism/vincent-van-gogh_still-life-with-two-sunflowers-1887.jpg,20
26061,Romanticism/john-constable_the-white-horse-1819.jpg,23
26062,Rococo/joshua-reynolds_portrait-of-bridget-moris-in-a-white-silk-dress.jpg,22
26063,Fauvism/othon-friesz_la-ciotat-1907.jpg,10
26064,Ukiyo_e/katsushika-hokusai_canary-and-peony.jpg,26
26065,Baroque/adriaen-van-ostade_village-tavern-with-four-figures.jpg,4
26066,Abstract_Expressionism/joan-snyder_squares-1972.jpg,0
26067,Minimalism/daniel-buren_peinture-acrylique-blanche-sur-tissu-ray-blanc-et-marron-1972.jpg,14
26068,Impressionism/alfred-sisley_saint-mammes.jpg,12
26069,Fauvism/albert-marquet_street-lamp-arcueil-1899.jpg,10
26070,Baroque/rembrandt_an-old-man-with-a-beard-fur-cap-and-a-velvet-cloak-1632.jpg,4
26071,Ukiyo_e/kitagawa-utamaro_a-scene-from-the-poem-of-the-pillow-1788.jpg,26
26072,Expressionism/amedeo-modigliani_woman-s-head-in-profile-1907.jpg,9
26073,Expressionism/egon-schiele_winter-trees-1912.jpg,9
26074,High_Renaissance/titian_portrait-of-jacopo-sannazaro-1518.jpg,11
26075,Impressionism/thalia-flora-karavia_landscape.jpg,12
26076,Minimalism/helen-frankenthaler_untitled(2).jpg,7
26077,Impressionism/paul-gauguin_two-vases-of-flowers-and-a-fan-1885.jpg,12
26078,Pop_Art/allen-jones_hatstand-1969.jpg,19
26079,Expressionism/ernst-ludwig-kirchner_painter-and-modell.jpg,9
26080,Art_Nouveau_Modern/sergey-solomko_find.jpg,3
26081,Minimalism/dan-christensen_untitled-1968.jpg,7
26082,Art_Nouveau_Modern/akseli-gallen-kallela_lake-keitele-1905.jpg,3
26083,Baroque/anthony-van-dyck_portrait-of-the-three-eldest-children-of-charles-i.jpg,4
26084,Symbolism/james-ensor_self-portrait-with-masks-1899.jpg,24
26085,Art_Nouveau_Modern/konstantin-korovin_sketch-for-the-opera-the-tale-of-tsar-saltan-by-nikolai-rimsky-korsakov-1913.jpg,3
26086,Baroque/rembrandt_four-illustrations-to-a-spanish-book-1655.jpg,4
26087,Post_Impressionism/edouard-cortes_place-de-la-bastille-4.jpg,20
26088,Art_Nouveau_Modern/jules-cheret_pippermint-get-fr-res-1900.jpg,3
26089,Impressionism/henri-de-toulouse-lautrec_crew-at-bosc-1881.jpg,12
26090,Realism/camille-pissarro_landscape-at-le-varenne-saint-hilaire.jpg,21
26091,Baroque/jan-steen_robbed-violin-player.jpg,4
26092,Fauvism/max-pechstein_fraukopf-1911.jpg,10
26093,Minimalism/ellsworth-kelly_green-blue-1968.jpg,14
26094,Realism/vincent-van-gogh_man-with-pipe-and-eye-bandage-1882.jpg,21
26095,Pop_Art/marjorie-strider_plaster-of-paris-bag-1973.jpg,19
26096,Expressionism/spyros-papaloukas_landscape-from-delphi-1945.jpg,9
26097,Impressionism/claude-monet_low-tide-at-varengeville-02.jpg,12
26098,Impressionism/john-henry-twachtman_tree-by-a-road.jpg,12
26099,Art_Nouveau_Modern/nicholas-roerich_building-a-city-1902.jpg,3
26100,Impressionism/nikolay-bogdanov-belsky_garson-sitting-in-front-of-a-tree.jpg,12
26101,Impressionism/santiago-rusinol_jardines-de-aranjuez.jpg,12
26102,Cubism/natalia-goncharova_elder-with-seven-stars.jpg,7
26103,Rococo/jean-honore-fragonard_the-swing-1767.jpg,22
26104,Impressionism/john-singer-sargent_violet-sleeping.jpg,12
26105,Romanticism/ivan-aivazovsky_the-harbour-of-venice-the-island-of-san-georgio-1844.jpg,23
26106,Expressionism/lucian-freud_irish-woman-on-a-bed-2004.jpg,9
26107,Expressionism/arturo-souto_portrait-of-georgina-xenia-alber.jpg,9
26108,High_Renaissance/raphael_the-mass-of-bolsena-from-the-stanza-dell-eliodor-1514.jpg,11
26109,Realism/nicholas-roerich_elders-gathering.jpg,21
26110,Impressionism/eugene-boudin_cows-in-a-pasture.jpg,12
26111,Baroque/bartolome-esteban-murillo_the-angels-kitchen-1646.jpg,4
26112,Realism/mihaly-munkacsy_evening-in-parc-monceau-1895.jpg,21
26113,Northern_Renaissance/robert-campin_saint-veronica-displaying-the-sudarium.jpg,17
26114,Romanticism/orest-kiprensky_peasant-boy-andryushka-1814.jpg,23
26115,Realism/konstantinos-volanakis_octoberfest-1876.jpg,21
26116,Minimalism/morris-louis_alphard-1961.jpg,7
26117,Impressionism/robert-julian-onderdonk_bluebonnets-late-afternoon.jpg,12
26118,Impressionism/john-henry-twachtman_the-cascade-in-spring.jpg,12
26119,Pointillism/henri-edmond-cross_family-of-swans.jpg,18
26120,Impressionism/childe-hassam_street-scene-with-hansom-cab.jpg,12
26121,Baroque/bartolome-esteban-murillo_man-sitting.jpg,4
26122,Realism/vasily-perov_pilgrims-on-a-pilgrimage-1867.jpg,21
26123,Impressionism/claude-monet_the-willows-on-the-river.jpg,12
26124,Symbolism/gustave-moreau_arion.jpg,24
26125,Expressionism/arturo-souto_a-woman-1954.jpg,9
26126,Post_Impressionism/karl-schrag_evening-fragrance-of-gardens.jpg,20
26127,Impressionism/henri-martin_the-port-of-marseilles.jpg,12
26128,Northern_Renaissance/albrecht-durer_portrait-of-margaret-of-brandenburg-ansbach.jpg,17
26129,Post_Impressionism/piet-mondrian_farm-at-duivendrecht.jpg,20
26130,Impressionism/vasile-popescu_sewer.jpg,12
26131,Impressionism/arthur-verona_violinist-in-a-boat.jpg,12
26132,Pop_Art/andy-warhol_bunny-multiple.jpg,19
26133,Rococo/joshua-reynolds_lady-jane-halliday.jpg,22
26134,Romanticism/eugene-delacroix_the-porte-d-amont-etretat-1849(1).jpg,23
26135,Romanticism/pavel-svinyin_at-the-plantation.jpg,23
26136,Realism/vincent-van-gogh_orphan-man-with-cap-seen-from-the-back-1882.jpg,21
26137,Baroque/rembrandt_adoration-of-the-shepherds-1646.jpg,4
26138,Naive_Art_Primitivism/maria-primachenko_long-necked-and-itching-1977.jpg,15
26139,Romanticism/thomas-moran_cinnabar-mountain-yellowstone-river-watercolour-1871.jpg,23
26140,Baroque/guido-reni_st-joseph.jpg,4
26141,Symbolism/konstantin-vasilyev_basil-buslaev.jpg,24
26142,Expressionism/zinaida-serebriakova_market-with-their-camels-marrakesh-1932.jpg,9
26143,Naive_Art_Primitivism/david-burliuk_winter-traveller-sunset(1).jpg,15
26144,Realism/john-singer-sargent_mrs-wilton-phipps.jpg,21
26145,Early_Renaissance/piero-della-francesca_meeting-between-the-queen-of-sheba-and-king-solomon(1).jpg,8
26146,Realism/anders-zorn_emma-zorn-reading.jpg,21
26147,Expressionism/ramon-oviedo_a-todos-nos-parecio-un-sue-o(4).jpg,9
26148,Post_Impressionism/vincent-van-gogh_wheat-field-1888-1.jpg,20
26149,Minimalism/anne-truitt_summer-88-no-6-1988.jpg,14
26150,Realism/henri-fantin-latour_still-life-peach-and-grapes-1870.jpg,21
26151,Impressionism/claude-monet_boats-at-zaandam.jpg,12
26152,Expressionism/james-ensor_christ-s-entry-into-brussels-in-1889-1888.jpg,9
26153,Cubism/m.-h.-maxy_peasant-portrait-1931.jpg,7
26154,Impressionism/claude-monet_houses-of-parliament-westminster-1901.jpg,12
26155,Art_Nouveau_Modern/heorhiy-narbut_illustration-to-three-fables-of-krylov-1911-1.jpg,3
26156,Realism/vasily-polenov_head-of-jewish-man-1884.jpg,21
26157,Naive_Art_Primitivism/viorel-marginean_n-l-imi-2007.jpg,15
26158,Naive_Art_Primitivism/david-burliuk_woman-with-a-duck-1964.jpg,15
26159,Rococo/bernardo-bellotto_view-of-pirna-from-the-sonnenstein-castle.jpg,22
26160,Impressionism/konstantin-korovin_forest-1918.jpg,12
26161,Romanticism/john-everett-millais_autumn-leaves-1856.jpg,23
26162,Impressionism/berthe-morisot_young-woman-watering-a-shrub.jpg,12
26163,Realism/gustave-courbet_the-embouchment-of-seine-1841.jpg,21
26164,Impressionism/konstantin-korovin_kem-1905.jpg,12
26165,Impressionism/childe-hassam_idle-hours.jpg,12
26166,Realism/john-collier_charles-robert-darwin-1883.jpg,21
26167,High_Renaissance/raphael_madonna-and-child-1505.jpg,11
26168,Contemporary_Realism/eric-fischl_dancer.jpg,6
26169,Post_Impressionism/gregoire-boonzaier_three-pomegranates.jpg,20
26170,Ukiyo_e/tsukioka-yoshitoshi_the-appearance-of-a-concubine-of-the-bunka-era.jpg,26
26171,Expressionism/jean-paul-lemieux_evening-visitor-1956.jpg,9
26172,Rococo/maurice-quentin-de-la-tour_charles-louis-fouquet-duke-of-belle-isle.jpg,22
26173,Early_Renaissance/benozzo-gozzoli_procession-of-the-magus-balthazar-detail-1461-2.jpg,8
26174,Realism/felix-vallotton_reclining-nude-on-a-couch.jpg,21
